movieId,title,genres,Year
4355,Youngblood,Action,1986
4356,GentlemenPreferBlondes,Comedy,1953
4357,HowtoMarryaMillionaire,Comedy,1953
4358,Macabre,Horror,1958
4359,"SevenYearItch,The",Comedy,1955
4360,There'sNoBusinessLikeShowBusiness,Musical,1954
4361,Tootsie,Comedy,1982
4362,"BoysNextDoor,The",Crime,1986
4363,TooLatetheHero,Action,1970
4364,"Trio,The(Trio,Das)",Drama,1998
4365,PavilionofWomen,Drama,2000
4366,Atlantis:TheLostEmpire,Adventure,2001
4367,LaraCroft:TombRaider,Action,2001
4368,Dr.Dolittle2,Comedy,2001
4369,"FastandtheFurious,The",Action,2001
4370,A.I.ArtificialIntelligence,Adventure,2001
4371,BabyBoy,Crime,2001
4372,Crazy/Beautiful,Drama,2001
4373,PootieTang,Comedy,2001
4374,LetItSnow,Comedy,1999
4375,"AdventuresofFelix,The(a.k.a.FunnyFelix)(DrôledeFélix)",Comedy,2000
4376,DownFromtheMountain,Documentary,2000
4377,RussianDoll,Comedy,2000
4378,SexyBeast,Crime,2000
4379,"SouthofHeaven,WestofHell",Drama,2000
4380,"PrincessandtheWarrior,The(KriegerunddieKaiserin,Der)",Drama,2000
4381,"Closet,The(Placard,Le)",Comedy,2001
4382,Wolves,Documentary,1999
4383,"CrimsonRivers,The(Rivièrespourpres,Les)",Crime,2000
4384,Lumumba,Drama,2000
4385,Pandaemonium,Drama,2000
4386,Cats&Dogs,Children,2001
4387,KissoftheDragon,Action,2001
4388,ScaryMovie2,Comedy,2001
4389,LostandDelirious,Drama,2001
4390,RapeMe(Baise-moi),Crime,2000
4391,"VerticalRayoftheSun,The(Muahechieuthangdung)",Drama,2000
4392,Alice,Comedy,1990
4393,AnotherWoman,Drama,1988
4394,BeachBlanketBingo,Comedy,1965
4395,BigDealonMadonnaStreet(ISolitiIgnoti),Comedy,1958
4396,"CannonballRun,The",Action,1981
4397,CannonballRunII,Action,1984
4398,SpeedZone!(a.k.a.CannonballRunIII),Action,1989
4399,"DiaryofaChambermaid(Journald'unefemmedechambre,Le)",Comedy,1964
4400,Donovan'sBrain,Sci-Fi,1953
4401,Donovan'sReef,Action,1963
4402,Dr.GoldfootandtheBikiniMachine,Comedy,1965
4403,"FalloftheHouseofUsher,The(HouseofUsher)",Horror,1960
4404,Faust,Drama,1926
4405,"LastLaugh,The(LetzteMann,Der)",Drama,1924
4406,"ManWhoShotLibertyValance,The",Crime,1962
4407,Salvador,Drama,1986
4408,September,Drama,1987
4409,ShadowsandFog,Comedy,1991
4410,SomethingWild,Comedy,1986
4411,SonsofKatieElder,Western,1965
4412,"ThingwithTwoHeads,The",Comedy,1972
4413,VillageoftheGiants,Sci-Fi,1965
4414,X:TheManwiththeX-RayEyes,Sci-Fi,1963
4415,Cheech&Chong'sNiceDreams,Comedy,1981
4416,"DaytheEarthCaughtFire,The",Sci-Fi,1961
4417,"HousebytheCemetery,The(Quellavillaaccantoalcimitero)",Horror,1981
4418,ThingsAreToughAllOver,Comedy,1982
4419,AllThatHeavenAllows,Drama,1955
4420,"BarefootContessa,The",Drama,1954
4421,"Blackout,The",Drama,1997
4422,CriesandWhispers(Viskningarochrop),Drama,1972
4423,"Entertainer,The",Drama,1960
4424,"GardenoftheFinzi-Continis,The(GiardinodeiFinzi-Contini,Il)",Drama,1970
4425,HowlingIII:TheMarsupials,Comedy,1987
4426,KissMeDeadly,Film-Noir,1955
4427,"LioninWinter,The",Drama,1968
4428,"Misfits,The",Comedy,1961
4429,MobyDick,Drama,1956
4430,Popcorn,Horror,1991
4431,Rembrandt,Drama,1936
4432,SweetSmellofSuccess,Drama,1957
4433,WrittenontheWind,Drama,1956
4434,"10thVictim,The(Ladecimavittima)",Action,1965
4435,ColonelRedl(OberstRedl),Drama,1985
4436,Obsession,Mystery,1976
4437,Suspiria,Horror,1977
4438,"FistofFury(ChineseConnection,The)(Jingwumen)",Action,1972
4439,ChristianeF.(a.k.a.WeChildrenfromBahnhofZoo)(ChristianeF.-WirKindervomBahnhofZoo),Drama,1981
4440,"BigBoss,The(FistsofFury)(Tangshandaxiong)",Action,1971
4441,GameofDeath,Action,1978
4442,"LastDragon,The",Action,1985
4443,Outland,Action,1981
4444,"WayoftheDragon,The(a.k.a.ReturnoftheDragon)(Menglongguojiang)",Action,1972
4445,T-Rex:BacktotheCretaceous,Adventure,1998
4446,FinalFantasy:TheSpiritsWithin,Adventure,2001
4447,LegallyBlonde,Comedy,2001
4448,"Score,The",Action,2001
4449,Adanggaman,Drama,2000
4450,Bully,Crime,2001
4451,JumpTomorrow,Comedy,2001
4452,Made,Comedy,2001
4453,MichaelJordantotheMax,Documentary,2000
4454,More,Animation,1998
4455,ThrillRide:TheScienceofFun,Adventure,1997
4456,HauntedCastle,Animation,2001
4457,AllAccess,Documentary,2001
4458,Africa:TheSerengeti,Documentary,1994
4459,Alaska:SpiritoftheWild,Documentary,1997
4460,EncounterintheThirdDimension,IMAX,1999
4461,Siegfried&Roy:TheMagicBox,Documentary,1999
4462,18Again!,Comedy,1988
4463,1969,Drama,1988
4464,"AccidentalTourist,The",Comedy,1988
4465,"Accused,The",Drama,1988
4466,AbovetheLaw,Action,1988
4467,"AdventuresofBaronMunchausen,The",Adventure,1988
4468,ApartmentZero,Drama,1988
4469,AppointmentwithDeath,Crime,1988
4470,Ariel,Drama,1988
4471,Arthur2:OntheRocks,Comedy,1988
4472,BadDreams,Horror,1988
4473,Bat*21,Drama,1988
4474,Beaches,Comedy,1988
4475,"BeastofWar,The(Beast,The)",Drama,1988
4476,BigBusiness,Comedy,1988
4477,BigTopPee-Wee,Adventure,1988
4478,BiloxiBlues,Comedy,1988
4479,Bird,Drama,1988
4480,"Blob,The",Horror,1988
4481,"Boost,The",Drama,1988
4482,"BrightLights,BigCity",Drama,1988
4483,CaddyshackII,Comedy,1988
4484,CamilleClaudel,Drama,1988
4485,CasualSex?,Comedy,1988
4486,CleanandSober,Drama,1988
4487,Cocktail,Drama,1988
4488,Colors,Action,1988
4489,ComingtoAmerica,Comedy,1988
4490,"CouchTrip,The",Comedy,1988
4491,CriminalLaw,Thriller,1988
4492,Critters,Comedy,1986
4493,Critters2:TheMainCourse,Comedy,1988
4494,Critters3,Comedy,1991
4495,CrossingDelancey,Comedy,1988
4496,D.O.A.,Film-Noir,1988
4497,DeadHeat,Action,1988
4498,"DeadPool,The",Action,1988
4499,DirtyRottenScoundrels,Comedy,1988
4500,DrowningbyNumbers,Comedy,1988
4501,"Elvira,MistressoftheDark",Comedy,1988
4502,ErnestSavesChristmas,Children,1988
4503,Everybody'sAll-American,Romance,1988
4504,Feds,Comedy,1988
4505,ForKeeps,Drama,1988
4506,Frantic,Crime,1988
4507,FreshHorses,Drama,1988
4508,GorillasintheMist,Drama,1988
4509,"GreatOutdoors,The",Comedy,1988
4510,HeartbreakHotel,Comedy,1988
4511,HighSpirits,Comedy,1988
4512,HottoTrot,Comedy,1988
4513,"HouseonCarrollStreet,The",Thriller,1988
4514,HowlingIV:TheOriginalNightmare,Horror,1988
4515,Imagine:JohnLennon,Documentary,1988
4516,JohnnyBeGood,Comedy,1988
4517,LadyinWhite(a.k.a.TheMysteryoftheLadyinWhite),Horror,1988
4518,TheLairoftheWhiteWorm,Comedy,1988
4519,"LandBeforeTime,The",Adventure,1988
4520,LicensetoDrive,Comedy,1988
4521,LittleNikita,Drama,1988
4522,Masquerade,Mystery,1988
4523,MilagroBeanfieldWar,Comedy,1988
4524,MoonOverParador,Comedy,1988
4525,Moving,Comedy,1988
4526,MyStepmotherIsanAlien,Comedy,1988
4527,"NightintheLifeofJimmyReardon,A",Comedy,1988
4528,OffLimits,Action,1988
4529,BagdadCafe(OutofRosenheim),Comedy,1987
4530,PermanentRecord,Drama,1988
4531,RedHeat,Action,1988
4532,ReturnoftheLivingDeadPartII,Comedy,1988
4533,"ReturnoftheLivingDead,The",Comedy,1985
4534,ReturntoSnowyRiver(a.k.a.TheManFromSnowyRiverII),Adventure,1988
4535,"ManfromSnowyRiver,The",Drama,1982
4536,RocketGibraltar,Drama,1988
4537,RunningonEmpty,Drama,1988
4538,Salome'sLastDance,Comedy,1988
4539,Salsa,Musical,1988
4540,Satisfaction(a.k.a.GirlsofSummer),Comedy,1988
4541,"SerpentandtheRainbow,The",Horror,1988
4542,Shakedown,Action,1988
4543,ShoottoKill,Action,1988
4544,ShortCircuit2,Comedy,1988
4545,ShortCircuit,Comedy,1986
4546,"Vanishing,The(Spoorloos)",Drama,1988
4547,StormyMonday,Crime,1988
4548,Sunset,Action,1988
4549,SweetHeartsDance,Drama,1988
4550,SwitchingChannels,Comedy,1988
4551,"Telephone,The",Comedy,1988
4552,"Tetsuo,theIronman(Tetsuo)",Action,1988
4553,TheyLive,Action,1988
4554,ToKillaPriest,Drama,1988
4555,TorchSongTrilogy,Comedy,1988
4556,Track29,Drama,1988
4557,Tucker:TheManandHisDream,Drama,1988
4558,Twins,Comedy,1988
4559,ViceVersa,Comedy,1988
4560,Watchers,Horror,1988
4561,Waxwork,Comedy,1988
4562,WithoutaClue,Comedy,1988
4563,YoungEinstein,Comedy,1988
4564,Always,Drama,1989
4565,AmericanNinja,Action,1985
4566,AmericanNinja2:TheConfrontation,Action,1987
4567,AmericanNinja3:BloodHunt,Action,1989
4568,BestoftheBest,Action,1989
4569,BestoftheBest2,Action,1993
4570,"BigPicture,The",Comedy,1989
4571,Bill&Ted'sExcellentAdventure,Adventure,1989
4572,BlackRain,Action,1989
4573,Blaze,Comedy,1989
4574,BlindFury,Action,1989
4575,BreakingIn,Adventure,1989
4576,C.H.U.D.II-BudtheChud,Comedy,1989
4577,CasualtiesofWar,Drama,1989
4578,ChancesAre,Comedy,1989
4579,Cookie,Comedy,1989
4580,Cyborg,Action,1989
4581,Dad,Drama,1989
4582,DeadBang,Thriller,1989
4583,DisorganizedCrime,Action,1989
4584,DreamaLittleDream,Comedy,1989
4585,"DreamTeam,The",Comedy,1989
4586,"DryWhiteSeason,A",Drama,1989
4587,EarthGirlsAreEasy,Comedy,1988
4588,EddieandtheCruisersII:EddieLives!,Drama,1989
4589,EddieandtheCruisers,Drama,1983
4590,Enemies:ALoveStory,Drama,1989
4591,EriktheViking,Adventure,1989
4592,"Experts,The",Comedy,1989
4593,FamilyBusiness,Comedy,1989
4594,FarewelltotheKing,Action,1989
4595,FatManandLittleBoy,Drama,1989
4596,TheGirlinaSwing,Drama,1988
4597,GleamingtheCube,Action,1989
4598,GoingOverboard,Comedy,1989
4599,GreatBallsofFire!,Drama,1989
4600,GrossAnatomy(a.k.a.ACutAbove),Comedy,1989
4601,HappyTogether,Drama,1989
4602,HarlemNights,Comedy,1989
4603,HerAlibi,Comedy,1989
4604,Homer&Eddie,Drama,1989
4605,HowtoGetAheadinAdvertising,Comedy,1989
4606,ImmediateFamily,Drama,1989
4607,InCountry,Drama,1989
4608,"InnocentMan,An",Crime,1989
4609,Jacknife,Drama,1989
4610,"JanuaryMan,The",Comedy,1989
4611,JohnnyHandsome,Crime,1989
4612,JesusofMontreal(JésusdeMontréal),Drama,1989
4613,K-9,Action,1989
4614,Kickboxer,Action,1989
4615,LastExittoBrooklyn,Drama,1989
4616,LeanonMe,Drama,1989
4617,LetItRide,Comedy,1989
4618,Leviathan,Horror,1989
4619,LittleMonsters,Comedy,1989
4620,LockUp,Action,1989
4621,LookWho'sTalking,Comedy,1989
4622,Loverboy,Comedy,1989
4623,MajorLeague,Comedy,1989
4624,MeettheFeebles,Animation,1989
4625,Millennium,Drama,1989
4626,MiracleMile,Drama,1989
4627,MissFirecracker,Comedy,1989
4628,NewYorkStories,Comedy,1989
4629,NextofKin,Action,1989
4630,NoHoldsBarred,Action,1989
4631,OldGringo,Drama,1989
4632,"Package,The",Action,1989
4633,Parents,Comedy,1989
4634,Penn&TellerGetKilled,Adventure,1989
4635,PinkCadillac,Action,1989
4636,"Punisher,The",Action,1989
4637,RedScorpion,Action,1989
4638,JurassicParkIII,Action,2001
4639,America'sSweethearts,Comedy,2001
4640,Brother,Action,2000
4641,GhostWorld,Comedy,2001
4642,HedwigandtheAngryInch,Comedy,2000
4643,PlanetoftheApes,Action,2001
4644,BreadandTulips(Paneetulipani),Comedy,2000
4645,Cure,Crime,1997
4646,Greenfingers,Comedy,2000
4647,Jackpot,Drama,2001
4648,"Monkey'sMask,The",Crime,2000
4649,WetHotAmericanSummer,Comedy,2001
4650,Relentless,Thriller,1989
4651,Renegades,Action,1989
4652,"ReturnofSwampThing,The",Comedy,1989
4653,"ReturnoftheMusketeers,The",Adventure,1989
4654,RoadHouse,Action,1989
4655,Romero,Drama,1989
4656,RosalieGoesShopping,Comedy,1989
4657,RudeAwakening,Comedy,1989
4658,SantaSangre,Drama,1989
4659,Scandal,Drama,1989
4660,ScenesfromtheClassStruggleinBeverlyHills,Comedy,1989
4661,SeaofLove,Crime,1989
4662,"SeeNoEvil,HearNoEvil",Comedy,1989
4663,She'sOutofControl,Comedy,1989
4664,ShirleyValentine,Comedy,1989
4665,Shocker,Horror,1989
4666,SkinDeep,Comedy,1989
4667,SlavesofNewYork,Drama,1989
4668,SomeGirls,Comedy,1988
4669,StepfatherII,Horror,1989
4670,"Stepfather,The",Horror,1987
4671,Sweetie,Drama,1989
4672,"TallGuy,The",Comedy,1989
4673,Tango&Cash,Action,1989
4674,Tap,Drama,1989
4675,ThreeFugitives,Action,1989
4676,TroopBeverlyHills,Comedy,1989
4677,Turner&Hooch,Comedy,1989
4678,UHF,Comedy,1989
4679,UncleBuck,Comedy,1989
4680,Vampire'sKiss,Comedy,1989
4681,"WaroftheRoses,The",Comedy,1989
4682,Warlock,Action,1989
4683,"Wizard,The",Adventure,1989
4684,WorthWinning,Comedy,1989
4685,Warlock:TheArmageddon,Horror,1993
4686,WeekendatBernie'sII,Adventure,1993
4687,BillyLiar,Comedy,1963
4688,BlackRobe,Adventure,1991
4689,"Cato'NineTails,The(Gattoanovecode,Il)",Mystery,1971
4690,"CottonClub,The",Crime,1984
4691,Def-Con4,Action,1985
4692,"HotelNewHampshire,The",Drama,1984
4693,IdiotBox,Crime,1996
4694,LeftLuggage,Drama,1998
4695,Who'llStoptheRain,Crime,1978
4696,"Zorro,theGayBlade",Comedy,1981
4697,BasketCase,Comedy,1982
4698,Orphans,Comedy,1997
4699,OriginalSin,Drama,2001
4700,"PrincessDiaries,The",Children,2001
4701,RushHour2,Action,2001
4702,ThomasinLove(ThomasestAmoureux),Comedy,2000
4703,Chocolat,Drama,1988
4704,Hatari!,Adventure,1962
4705,"CageauxFolles,La",Comedy,1978
4706,"CageauxFollesII,La",Comedy,1980
4707,Liebestraum,Mystery,1991
4708,Marat/Sade,Drama,1966
4709,PaintYourWagon,Comedy,1969
4710,"Shootist,The",Drama,1976
4711,Theremin:AnElectronicOdyssey,Documentary,1993
4712,"WildChild,The(Enfantsauvage,L')",Drama,1970
4713,AlteredStates,Drama,1980
4714,AnyWhichWayYouCan,Comedy,1980
4715,"Awakening,The",Horror,1980
4716,BadTiming:ASensualObsession,Drama,1980
4717,"BattleCreekBrawl(BigBrawl,The)",Action,1980
4718,AmericanPie2,Comedy,2001
4719,OsmosisJones,Action,2001
4720,"Others,The",Drama,2001
4721,AmericanOutlaws,Action,2001
4722,AllOvertheGuy,Comedy,2001
4723,"DeepEnd,The",Drama,2001
4724,OntheEdge,Drama,2001
4725,Session9,Horror,2001
4726,"TurandotProject,The",Documentary,2000
4727,CaptainCorelli'sMandolin,Drama,2001
4728,RatRace,Comedy,2001
4729,Aberdeen,Drama,2000
4731,Innocence,Drama,2000
4732,BubbleBoy,Comedy,2001
4733,"CurseoftheJadeScorpion,The",Comedy,2001
4734,JayandSilentBobStrikeBack,Adventure,2001
4735,GhostsofMars,Horror,2001
4736,SummerCatch,Comedy,2001
4737,"AmericanRhapsody,An",Drama,2001
4738,HappyAccidents,Romance,2000
4739,LisaPicardisFamous(a.k.a.Famous),Comedy,2000
4740,MaybeBaby,Comedy,2000
4741,Together(Tillsammans),Comedy,2000
4742,Punks,Comedy,2000
4743,TortillaSoup,Comedy,2001
4744,JeepersCreepers,Horror,2001
4745,O,Drama,2001
4746,WakingUpinReno,Comedy,2002
4747,SpeedwayJunky,Drama,1999
4748,3Ninjas,Action,1992
4749,3NinjasKickBack,Action,1994
4750,3NinjasKnuckleUp,Action,1995
4751,"Hunter,The",Action,1980
4752,Maniac,Horror,1980
4753,Vamp,Comedy,1986
4754,"WickerMan,The",Drama,1973
4755,WishUponaStar,Comedy,1996
4756,"Musketeer,The",Action,2001
4757,RockStar,Comedy,2001
4758,SoulSurvivors(a.k.a.TheKillerCut),Horror,2001
4759,TwoCanPlayThatGame,Comedy,2001
4760,Bounce:BehindtheVelvetRope,Documentary,2000
4761,DiamondMen,Drama,2001
4762,Djomeh,Drama,2000
4763,"IronLadies,The(Satreelek)",Comedy,2000
4764,KillMeLater,Romance,2001
4765,L.I.E.,Drama,2001
4766,"OurLadyoftheAssassins(Virgendelossicarios,La)",Crime,2000
4767,AbbottandCostelloMeettheMummy,Comedy,1955
4768,"Dr.Mabuse:TheGambler(Dr.Mabuse,derSpieler)",Crime,1922
4769,IntotheArmsofStrangers:StoriesoftheKindertransport,Documentary,2000
4770,"GlassHouse,The",Thriller,2001
4771,Hardball,Drama,2001
4772,DinnerRush,Drama,2000
4773,HaikuTunnel,Comedy,2001
4774,BigTrouble,Comedy,2002
4775,Glitter,Drama,2001
4776,TrainingDay,Crime,2001
4777,"AmericanAstronaut,The",Comedy,2001
4778,ChildrenUnderground,Documentary,2001
4779,GoTigers!,Documentary,2001
4780,Liam,Drama,2000
4781,Megiddo:TheOmegaCode2,Action,2001
4782,SidewalksofNewYork,Comedy,2001
4783,"Endurance:Shackleton'sLegendaryAntarcticExpedition,The",Documentary,2000
4784,"FrenchLieutenant'sWoman,The",Drama,1981
4785,"GreatSilence,The(Grandesilenzio,Il)",Drama,1969
4786,"LegendofHellHouse,The",Horror,1973
4787,LittleManTate,Drama,1991
4788,MoscowDoesNotBelieveinTears(Moskvaslezamneverit),Drama,1979
4789,PhantomoftheParadise,Comedy,1974
4790,"ReturnofaManCalledHorse,The",Western,1976
4791,ValdezIsComing,Western,1971
4792,13Ghosts,Horror,1960
4793,Montenegro,Comedy,1981
4794,Opera,Crime,1987
4795,FatherGoose,Adventure,1964
4796,"GrassIsGreener,The",Comedy,1960
4797,"HoleintheHead,A",Comedy,1959
4798,Indiscreet,Comedy,1958
4799,"It'saMad,Mad,Mad,MadWorld",Action,1963
4800,KingSolomon'sMines,Action,1937
4801,"LittleFoxes,The",Drama,1941
4802,OperationPetticoat,Action,1959
4803,PlayMistyforMe,Drama,1971
4804,PocketfulofMiracles,Comedy,1961
4805,Sayonara,Drama,1957
4806,"ShoponMainStreet,The(Obchodnakorze)",Drama,1965
4807,SpringBreak,Comedy,1983
4808,"Vanishing,The",Mystery,1993
4809,Silkwood,Drama,1983
4810,INeverPromisedYouaRoseGarden,Drama,1977
4811,Quadrophenia,Drama,1979
4812,SpaceCamp,Adventure,1986
4813,WhenWorldsCollide,Sci-Fi,1951
4814,Don'tSayaWord,Thriller,2001
4815,HeartsinAtlantis,Drama,2001
4816,Zoolander,Comedy,2001
4817,BornRomantic,Comedy,2000
4818,ExtremeDays,Action,2001
4819,GoFigure(Vasavoir),Comedy,2001
4820,Won'tAnybodyListen?,Documentary,2000
4821,JoyRide,Adventure,2001
4822,MaxKeeble'sBigMove,Children,2001
4823,Serendipity,Comedy,2001
4824,GratefulDawg,Documentary,2000
4825,"Swamp,The(Ciénaga,La)",Comedy,2001
4826,"BigRedOne,The",Action,1980
4827,"Boogeyman,The",Horror,1980
4828,"Party,The(Boum,La)",Comedy,1980
4829,LadyinaCage,Drama,1964
4830,Brubaker,Crime,1980
4831,Can'tStoptheMusic,Comedy,1980
4832,Carny,Drama,1980
4833,"Changeling,The",Horror,1980
4834,Cheech&Chong'sNextMovie,Comedy,1980
4835,CoalMiner'sDaughter,Drama,1980
4836,"Competition,The",Drama,1980
4837,Cruising,Crime,1980
4838,D.O.A.,Documentary,1980
4839,DeathShip,Horror,1980
4840,"LastMetro,The(Derniermétro,Le)",Drama,1980
4841,DivineMadness!,Comedy,1980
4842,"DogsofWar,The",Drama,1980
4843,"LearningCurve,The",Crime,1999
4844,Bandits,Comedy,2001
4845,CorkyRomano,Comedy,2001
4846,IronMonkey(SiuninWongFei-hungji:TitMaLau),Action,1993
4847,FatGirl(Àmasoeur!),Drama,2001
4848,MulhollandDrive,Crime,2001
4849,MyFirstMister,Comedy,2001
4850,Spriggan(Supurigan),Action,1998
4851,ThingsBehindtheSun,Drama,2001
4852,Bones,Horror,2001
4853,Brannigan,Action,1975
4854,Clambake,Musical,1967
4855,DirtyHarry,Action,1971
4856,DestinyinSpace,Documentary,1994
4857,FiddlerontheRoof,Drama,1971
4858,HailColumbia!,Documentary,1982
4859,Kansas,Crime,1988
4860,MakingtheGrade,Comedy,1984
4861,MissiontoMir,Documentary,1997
4862,NotWithoutMyDaughter,Drama,1991
4863,FemaleTrouble,Comedy,1975
4864,Titanica,Documentary,1992
4865,FromHell,Crime,2001
4866,"LastCastle,The",Action,2001
4867,RidinginCarswithBoys,Comedy,2001
4868,BangkokDangerous,Action,2000
4869,BurntMoney(PlataQuemada),Action,2000
4870,DancingattheBlueIguana,Drama,2000
4871,Focus,Drama,2001
4872,Intimacy,Drama,2000
4873,WakingLife,Animation,2001
4874,K-PAX,Drama,2001
4875,OntheLine,Comedy,2001
4876,ThirteenGhosts(a.k.a.Thir13enGhosts),Horror,2001
4877,BetterThanSex,Comedy,2000
4878,DonnieDarko,Drama,2001
4879,HighHeelsandLowLifes,Action,2001
4880,LifeasaHouse,Drama,2001
4881,"ManWhoWasn'tThere,The",Crime,2001
4882,Ouch(Aïe),Comedy,2000
4883,"TownisQuiet,The(Villeesttranquille,La)",Drama,2000
4884,TremblingBeforeG-d,Documentary,2001
4885,DomesticDisturbance,Thriller,2001
4886,"Monsters,Inc.",Adventure,2001
4887,"One,The",Action,2001
4888,Tape,Drama,2001
4889,Heist,Crime,2001
4890,ShallowHal,Comedy,2001
4891,KingoftheJungle,Drama,2000
4892,Maze,Romance,2000
4893,WhenaStrangerCalls,Horror,1979
4894,Timerider:TheAdventureofLyleSwann,Action,1982
4895,"Wash,The",Comedy,2001
4896,HarryPotterandtheSorcerer'sStone(a.k.a.HarryPotterandthePhilosopher'sStone),Adventure,2001
4897,"Fluffer,The",Drama,2001
4898,Novocaine,Comedy,2001
4899,BlackKnight,Adventure,2001
4900,OutCold,Comedy,2001
4901,SpyGame,Action,2001
4902,"Devil'sBackbone,The(Espinazodeldiablo,El)",Drama,2001
4903,IntheBedroom,Drama,2001
4904,"WayWeLaughed,The(CosìRidevano)",Drama,1998
4905,HellUpinHarlem,Crime,1973
4906,Bucktown,Crime,1975
4907,Across110thStreet,Action,1972
4908,"LittleSoldier,The(Petitsoldat,Le)",Drama,1963
4909,"IncredibleShrinkingWoman,The",Comedy,1981
4910,KatieTippel(KeetjeTippel),Drama,1975
4911,Jabberwocky,Adventure,1977
4912,FunnyGirl,Drama,1968
4913,CircusofHorrors,Horror,1960
4914,Breathless(Àboutdesouffle),Crime,1960
4915,"Beastmaster,The",Action,1982
4916,Midway,Drama,1976
4917,MacArthur,Drama,1977
4918,"YoungLions,The",Drama,1958
4919,Subway,Crime,1985
4920,"Now,Voyager",Drama,1942
4921,LittleWomen,Drama,1933
4922,HallsofMontezuma,Adventure,1950
4923,GuadalcanalDiary,Action,1943
4924,Anzio,War,1968
4925,"CheapDetective,The",Comedy,1978
4926,Everybody'sFamous!(Iedereenberoemd!),Comedy,2000
4927,"LastWave,The",Fantasy,1977
4928,ThatObscureObjectofDesire(Cetobscurobjetdudésir),Drama,1977
4929,"Toy,The",Comedy,1982
4930,FuneralinBerlin,Action,1966
4931,Don'tGointheHouse,Horror,1980
4932,DressedtoKill,Mystery,1980
4933,"Earthling,The",Adventure,1980
4934,"Exterminator,The",Action,1980
4935,"Falls,The",Drama,1980
4936,Fame,Drama,1980
4937,Fatso,Comedy,1980
4938,"Aviator'sWife,The(Lafemmedel'aviateur)",Drama,1981
4939,"FinalCountdown,The",Action,1980
4940,"FirstDeadlySin,The",Thriller,1980
4941,FlashGordon,Action,1980
4942,"AngryRedPlanet,The",Sci-Fi,1959
4943,AttheEarth'sCore,Adventure,1976
4944,EmpireoftheAnts,Horror,1977
4945,"Enforcer,The",Crime,1976
4946,"EyeforanEye,An",Action,1981
4947,"Gauntlet,The",Action,1977
4948,IBurytheLiving,Horror,1958
4949,InvasionU.S.A.,Action,1985
4950,LoneWolfMcQuade,Action,1983
4951,LordoftheFlies,Adventure,1990
4952,MoronsFromOuterSpace,Comedy,1985
4953,"PeopleThatTimeForgot,The",Adventure,1977
4954,Ocean'sEleven(a.k.a.Ocean's11),Comedy,1960
4955,"Sicilian,The",Crime,1987
4956,"StuntMan,The",Action,1980
4957,SuddenImpact,Crime,1983
4958,BehindEnemyLines,Action,2001
4959,"AffairoftheNecklace,The",Drama,2001
4960,"Independent,The",Comedy,2000
4961,Pornstar:TheLegendofRonJeremy,Documentary,2001
4962,TexasRangers,Adventure,2001
4963,Ocean'sEleven,Crime,2001
4964,Baran,Adventure,2001
4965,"BusinessofStrangers,The",Action,2001
4966,"IncredibleShrinkingMan,The",Sci-Fi,1957
4967,NoMan'sLand,Drama,2001
4968,Piñero,Drama,2001
4969,AndThenThereWereNone,Crime,1945
4970,"BlueAngel,The(BlaueEngel,Der)",Drama,1930
4971,MoscowontheHudson,Comedy,1984
4972,"OwlandthePussycat,The",Comedy,1970
4973,"Amelie(Fabuleuxdestind'AméliePoulain,Le)",Comedy,2001
4974,NotAnotherTeenMovie,Comedy,2001
4975,VanillaSky,Mystery,2001
4976,Iris,Drama,2001
4977,Kandahar(SafareGhandehar),Drama,2001
4978,Lantana,Drama,2001
4979,"RoyalTenenbaums,The",Comedy,2001
4980,Bill&Ted'sBogusJourney,Adventure,1991
4981,Clockwise,Comedy,1986
4982,"CrawlingEye,The(a.k.a.TrollenbergTerror,The)",Horror,1958
4983,"HolcroftCovenant,The",Drama,1985
4984,Morgan!,Comedy,1966
4985,Sheena,Action,1984
4986,SilentRage,Action,1982
4987,Spacehunter:AdventuresintheForbiddenZone,Action,1983
4988,WhiteWaterSummer,Adventure,1987
4989,HowHigh,Comedy,2001
4990,JimmyNeutron:BoyGenius,Adventure,2001
4991,JoeSomebody,Comedy,2001
4992,Kate&Leopold,Comedy,2001
4993,"LordoftheRings:TheFellowshipoftheRing,The",Adventure,2001
4994,"Majestic,The",Comedy,2001
4995,"BeautifulMind,A",Drama,2001
4996,LittleOtik(Otesánek),Comedy,2000
4997,"Convent,The",Horror,2000
4998,"DefiantOnes,The",Adventure,1958
4999,Dodsworth,Drama,1936
5000,MediumCool,Drama,1969
5001,Sahara,Action,1943
5002,FritztheCat,Animation,1972
5003,"NineLivesofFritztheCat,The",Animation,1974
5004,"Party,The",Comedy,1968
5005,SeparateTables,Drama,1958
5006,SexandZen(RoupuTuanzhitouQingbaoJian),Action,1992
5007,Topkapi,Adventure,1964
5008,WitnessfortheProsecution,Drama,1957
5009,Ali,Drama,2001
5010,BlackHawkDown,Action,2001
5011,CharlotteGray,Drama,2001
5012,Yentl,Drama,1983
5013,GosfordPark,Comedy,2001
5014,IAmSam,Drama,2001
5015,Monster'sBall,Drama,2001
5016,"ShippingNews,The",Drama,2001
5017,"BigHeat,The",Drama,1953
5018,Motorama,Adventure,1991
5019,QueenBee,Drama,1955
5020,SilentTrigger,Action,1996
5021,MurderbyDeath,Comedy,1976
5022,"Servant,The",Drama,1963
5023,"Waterdance,The",Drama,1992
5024,ComeUndone(PresqueRien),Drama,2000
